Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-09-30 15:17:22,20.59375,20.75,19.984375,20.0078125,8165.0,On
2022-09-30 15:17:26,20.5859375,20.8359375,19.984375,19.96875,7950.15625,On
2022-09-30 15:17:29,20.6171875,20.8203125,19.9140625,19.984375,7989.21875,On
2022-09-30 15:17:33,20.6328125,20.7890625,19.9453125,20.09375,8067.34375,On
2022-09-30 15:17:37,20.6953125,20.8515625,19.9453125,19.9921875,7911.09375,On
2022-09-30 15:17:41,20.65625,20.75,19.9140625,19.8828125,8165.0,On
2022-09-30 15:17:45,20.65625,20.8125,20.0078125,20.0703125,8008.75,On
2022-09-30 15:17:49,20.640625,20.7890625,19.984375,20.0078125,8067.34375,On
2022-09-30 15:17:52,20.6171875,20.7421875,19.921875,19.9453125,8184.53125,On
2022-09-30 15:17:56,20.546875,20.796875,19.9375,19.96875,8047.8125,On
2022-09-30 15:18:00,20.6171875,20.7265625,19.9140625,19.8984375,8223.59375,On
2022-09-30 15:18:04,20.65625,20.71875,19.8984375,19.96875,8243.125,On
2022-09-30 15:18:08,20.6171875,20.7890625,19.8828125,19.96875,8067.34375,On
2022-09-30 15:18:11,20.5546875,20.8203125,19.96875,20.0078125,7989.21875,On
