Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-10-03 16:04:32,25.4921875,23.6640625,14.1796875,11.5078125,879.84375,On
2022-10-03 16:04:36,25.546875,23.609375,14.15625,11.5546875,1016.5625,On
2022-10-03 16:04:40,25.515625,23.6796875,14.1328125,11.484375,840.78125,On
2022-10-03 16:04:44,25.609375,23.6796875,14.1328125,11.5078125,840.78125,On
2022-10-03 16:04:47,25.5625,23.6796875,14.0703125,11.46875,840.78125,On
2022-10-03 16:04:51,25.703125,23.6171875,14.1484375,11.4296875,997.03125,On
2022-10-03 16:04:55,25.5703125,23.6796875,14.1953125,11.4296875,840.78125,On
2022-10-03 16:04:59,25.6328125,23.7265625,14.0859375,11.4609375,723.59375,On
2022-10-03 16:05:03,25.6171875,23.8359375,14.0234375,11.4296875,450.15625,On
2022-10-03 16:05:06,25.765625,23.8125,14.0234375,11.4921875,508.75,On
2022-10-03 16:05:10,25.7890625,23.84375,14.0703125,11.5078125,430.625,On
2022-10-03 16:05:14,25.7890625,23.8125,14.09375,11.53125,508.75,On
2022-10-03 16:05:18,25.7421875,23.796875,14.0234375,11.4921875,547.8125,On
2022-10-03 16:05:22,25.7734375,23.7734375,14.1484375,11.5078125,606.40625,On
2022-10-03 16:05:26,25.8125,23.8125,14.234375,11.5078125,508.75,On
2022-10-03 16:05:29,25.8359375,23.859375,14.109375,11.4609375,391.5625,On
2022-10-03 16:05:33,25.8125,23.8671875,14.15625,11.4140625,372.03125,On
2022-10-03 16:05:37,25.8984375,23.921875,14.1484375,11.484375,235.3125,On
2022-10-03 16:05:41,25.90625,23.859375,14.15625,11.4609375,391.5625,On
2022-10-03 16:05:45,26.0,23.7109375,14.234375,11.4453125,762.65625,On
2022-10-03 16:05:49,25.9765625,23.8359375,14.3515625,11.46875,450.15625,On
2022-10-03 16:05:52,26.0,23.8125,14.3203125,11.5234375,508.75,On
2022-10-03 16:05:56,26.0859375,23.796875,14.2109375,11.4453125,547.8125,On
2022-10-03 16:06:00,26.078125,23.7734375,14.125,11.4921875,606.40625,On
2022-10-03 16:06:04,26.0625,23.8203125,14.1484375,11.53125,489.21875,On
2022-10-03 16:06:08,26.109375,23.7734375,14.1484375,11.4921875,606.40625,On
2022-10-03 16:06:12,26.1015625,23.890625,14.15625,11.546875,313.4375,On
2022-10-03 16:06:16,26.171875,23.8671875,14.1484375,11.484375,372.03125,On
2022-10-03 16:06:19,26.1796875,23.8203125,14.2578125,11.46875,489.21875,On
2022-10-03 16:06:23,26.265625,23.8671875,14.328125,11.4921875,372.03125,On
2022-10-03 16:06:27,26.21875,23.7109375,14.328125,11.5546875,762.65625,On
2022-10-03 16:06:31,26.203125,23.6875,14.21875,11.546875,821.25,On
2022-10-03 16:06:35,26.3359375,23.7265625,14.15625,11.59375,723.59375,On
2022-10-03 16:06:39,26.265625,23.890625,14.0703125,11.5078125,313.4375,On
2022-10-03 16:06:42,26.359375,23.890625,14.1953125,11.5234375,313.4375,On
2022-10-03 16:06:46,26.3828125,23.9765625,14.1796875,11.5078125,98.59375,On
2022-10-03 16:06:50,26.3984375,24.015625,14.15625,11.5703125,0.817411758005619,On
2022-10-03 16:06:54,26.421875,23.9765625,14.2109375,11.5234375,98.59375,On
2022-10-03 16:06:58,26.4375,23.9921875,14.21875,11.5078125,59.53125,On
2022-10-03 16:07:02,26.484375,24.0625,14.265625,11.4140625,-116.73005566000938,Off
2022-10-03 16:07:05,26.515625,23.9921875,14.1484375,11.46875,59.11087016388774,On
2022-10-03 16:07:09,26.5390625,24.0,14.21875,11.4921875,39.57962016388774,On
2022-10-03 16:07:13,26.515625,23.953125,14.2421875,11.46875,157.1252477504313,On
2022-10-03 16:07:17,26.6015625,23.8671875,14.3046875,11.53125,372.03125,On
2022-10-03 16:07:21,26.515625,23.9453125,14.34375,11.4921875,176.71875,On
2022-10-03 16:07:25,26.6328125,23.9765625,14.265625,11.5078125,98.59375,On
2022-10-03 16:07:28,26.5546875,24.0390625,14.265625,11.4921875,-57.95566728338599,Off
2022-10-03 16:07:32,26.5859375,24.1015625,14.2578125,11.4453125,-214.9828910380602,Off
2022-10-03 16:07:36,26.671875,24.0390625,14.296875,11.4453125,-59.0294870659709,Off
2022-10-03 16:07:40,26.671875,24.0,14.1953125,11.5078125,38.6267629340291,On
2022-10-03 16:07:44,26.6484375,23.9453125,14.1953125,11.5546875,175.7657641246915,On
2022-10-03 16:07:47,26.7578125,23.953125,14.1953125,11.5703125,156.59375451505184,On
2022-10-03 16:07:51,26.71875,24.046875,14.2109375,11.5546875,-78.1411425024271,Off
2022-10-03 16:07:55,26.78125,24.109375,14.28125,11.546875,-235.22838874906301,Off
2022-10-03 16:07:59,26.7421875,24.109375,14.34375,11.5546875,-236.06887637078762,Off
2022-10-03 16:08:03,26.7578125,24.046875,14.296875,11.5234375,-80.17593985795975,Off
2022-10-03 16:08:07,26.7109375,24.0625,14.3203125,11.5078125,-119.71798947453499,Off
2022-10-03 16:08:10,26.7578125,24.109375,14.234375,11.421875,-237.74321439117193,Off
2022-10-03 16:08:14,26.7578125,24.0859375,14.2578125,11.5234375,-179.80994283780456,Off
2022-10-03 16:08:18,26.7421875,24.1484375,14.21875,11.5546875,-337.20000325888395,Off
2022-10-03 16:08:22,26.7421875,24.1328125,14.234375,11.5234375,-299.1567225046456,Off
2022-10-03 16:08:26,26.71875,24.0625,14.15625,11.4453125,-123.85781942680478,Off
2022-10-03 16:08:30,26.71875,24.0390625,14.2421875,11.4921875,-65.5642558708787,Off
2022-10-03 16:08:34,26.6875,23.9453125,14.390625,11.4609375,169.23027653247118,On
