Rt,temp_ch,temp_hex_f,temp_hex_b,temp_chamber,MV,Heater On
2022-10-03 15:34:57,27.3046875,23.8125,13.4375,11.4921875,508.75,On
2022-10-03 15:35:00,27.4140625,23.703125,13.25,11.4453125,782.1875,On
2022-10-03 15:35:04,27.3203125,23.6796875,13.078125,11.4296875,840.78125,On
2022-10-03 15:35:08,27.328125,23.640625,13.0,11.4140625,938.4375,On
2022-10-03 15:35:12,27.4375,23.7265625,13.0546875,11.4453125,723.59375,On
2022-10-03 15:35:16,27.328125,23.84375,13.03125,11.4296875,430.625,On
2022-10-03 15:35:20,27.3671875,23.796875,13.0,11.4140625,547.8125,On
2022-10-03 15:35:23,27.4375,23.8203125,13.03125,11.4609375,489.21875,On
2022-10-03 15:35:27,27.390625,23.8671875,12.9765625,11.3515625,372.03125,On
2022-10-03 15:35:31,27.5,23.90625,13.0,11.4296875,274.375,On
2022-10-03 15:35:35,27.5,24.0,12.9765625,11.4609375,40.0,On
2022-10-03 15:35:39,27.484375,23.9921875,12.9921875,11.3984375,59.53125,On
2022-10-03 15:35:43,27.421875,23.9453125,13.015625,11.3984375,176.71875,On
2022-10-03 15:35:46,27.5546875,23.9921875,13.0859375,11.3828125,59.53125,On
2022-10-03 15:35:50,27.5703125,23.9296875,13.1015625,11.5078125,215.78125,On
2022-10-03 15:35:54,27.59375,23.921875,13.0546875,11.4296875,235.3125,On
2022-10-03 15:35:58,27.5703125,23.9296875,13.015625,11.3984375,215.78125,On
